789  MBFT 00000M000    4908391.63968  1128992.24638  3901084.78351    A
368  MCEL 18549M001    4686163.44961  1326179.43550  4106292.78437    A
370  MCRV 18553M001    4668765.05508  1265688.38652  4144939.45417    A
371  MDEA 12765M001    4322832.59134  1032685.34624  4559530.52366    A
372  MEDI 12711M003    4461400.95732   919593.33017  4449504.54750    A
374  MELA 18552M001    4603660.50989  1244498.57106  4221391.70235    A
375  MENG 18889M001    4379172.65459   712472.50681  4567135.62417    A
376  MFUS 18551M001    4656295.93998  1233200.85611  4167679.70539    A
377  MGAB 18555M001    4574780.32414   981703.40965  4320793.70733    A
378  MGRD 18556M001    4343951.08492   924533.13801  4564331.69557    A
381  MIL2 12710M002    4421980.63275   718518.50527  4524920.06698    A
384  MITT 19541M001    4299918.08748   858791.79280  4619535.37708    A
385  MLAG 18554M001    4524882.81417  1026259.32905  4362985.49864    A
388  MMNO 18557M001    4713486.45136  1349083.56024  4067565.88506    A
389  MNFT 18888M001    4458227.31039   662553.83846  4497975.38000    A
391  MNTV 18887M001    4422683.17549   843543.39457  4502591.14670    A
392  MOC0 18716M001    4627440.76145  1253655.03118  4194153.39828    A
393  MOCA 12753M002    4347718.95394   856411.98028  4573643.26363    A
394  MOCT 18570M001    4624212.47458   949546.42033  4274776.09870    A
395  MODE 18724M001    4463957.71902   863558.41648  4458161.96652    A
398  MOIE 19016M001    4512756.17420  1052100.68244  4368337.97573    A
399  MOLF 19017M001    4607213.51062  1372169.23414  4177928.62024    A
400  MON0 18881M001    4446830.60099   601969.50714  4517928.88285    A
402  MONV 12738M003    4523138.96888   621921.84651  4439636.13576    A
404  MOPS 12791M001    4463919.57781   863590.62764  4458193.74410    A
791  MPNC 18486M001    4843527.65708  1329842.38008  3918535.94546    A
409  MPRA 12764M001    4306530.45247   993265.46803  4584380.29238    A
410  MRGE 18714M001    4424083.81903   547997.03368  4548668.76834    A
411  MRLC 18726M001    4663041.98406  1292188.96873  4142383.46816    A
412  MRRA 19571M001    4543298.16931  1125695.49333  4318217.45859    A
413  MRVN 18563M001    4625445.64833  1343458.56304  4167914.63064    A
 18  MSEL 12711M008    4461399.92111   919566.88780  4449510.15163    W
415  MSR0 18715M001    4832083.54319  1340812.08927  3928723.43197    A
417  MT01 18564M001    4357739.34734   942220.65682  4545871.70074    A
418  MT06 18565M001    4352449.79791   935976.98867  4552365.13460    A
793  MT10 18493M001    4352302.45468   917089.03232  4557251.23373    A
794  MTMR 18419M001    4662668.45232  1249581.59017  4156171.96785    A
420  MTRA 19572M001    4583150.07815  1078344.08978  4289667.74666    A
421  MTRZ 18561M001    4481138.95667   905589.28959  4433473.61684    A
423  MTTO 18421M001    4593584.84119  1059899.35575  4284242.06121    A
795  MUCR 18487M001    4861757.93383  1291240.00478  3909840.81639    A
425  MUR1 18719M001    4541888.56806  1008965.10890  4349443.29329    A
427  MVAL 18422M001    4534927.85787   997618.27448  4358890.33477    A
428  NAP0 18580M001    4680986.41577  1191078.96969  4151602.06051    A
796  NEMI 18467M001    4651425.37866  1049748.65699  4222687.92752    A
429  NERO 19018M001    4413072.23837   655969.68504  4543224.42673    A
430  NET1 18882M001    4670789.54688  1048111.18804  4200971.84533    A
431  NIC0 18581M001    4667417.13857  1192086.42307  4166422.29770    A
432  NOCI 18423M001    4623362.68845  1419184.91715  4144980.60455    A
 19  NOT1 12717M004    4934546.45163  1321264.68858  3806455.93015    W
434  NOVE 19514M001    4357459.54612   973082.41725  4539604.83529    A
435  NOVR 12759M002    4431901.02905   671366.86966  4522510.49790    A
437  NUOR 19019M001    4805444.31899   789511.58974  4105958.85326    A
438  OATO 12724M003    4473389.20480   610018.08604  4491078.13909    A
440  OCRA 19573M001    4621655.76860  1070304.55140  4250276.48336    A
444  OLBI 19020M001    4757168.47301   801906.09539  4158292.75321    A
446  ORIK 12518M001    4592281.74916  1618985.32094  4105775.99697    A
450  ORZI 19023M001    4418370.18599   772787.97907  4519454.77619    A
451  OSIM 19024M001    4507769.31390  1080744.99199  4366536.47043    A
452  OSTA 19542M001    4506928.58793   568425.71585  4464028.39498    A
453  OTRA 19061M001    4616786.97072  1120838.28045  4242364.01578    A
457  PAC0 18896M001    4675070.78252  1213965.91932  4151638.86075    A
 20  PADO 12750S001    4388882.26292   924567.20479  4519588.50990    W
458  PAGA 19026M001    4590739.46274  1099223.94710  4275908.55853    A
462  PALZ 19038M002    4639060.86310  1326737.79069  4158046.34172    A
466  PAOL 18468M001    4663939.83345  1212038.99338  4165506.86047    A
467  PARM 18717M001    4462867.42225   812020.82969  4468895.82333    A
468  PARO 19508M001    4516223.86629   641235.79842  4444200.40501    A
469  PARR 19563M001    4373016.23326   859777.06713  4548614.70682    A
